trace_id,latency,total_spans,contains_errors,error_rate,error_messages,operation,services,longest_span_service,longest_span_duration,mean_span_duration
6f65f45a358d95b2,7801,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1152,524.3333333333334
3dd09a1384f16a99,9924,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1544,662.4666666666667
3d48bf81f9bdf9a4,8228,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1356,553.7333333333333
35b6f43964b622fd,10792,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1670,719.4666666666667
508994c69c580447,10404,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1664,696.4666666666667
26d715b45c7d8eca,7503,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1629,500.2
04b3a281df367204,7605,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1551,503.26666666666665
63fc573a6320228d,8357,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,rate,1297,565.8
578990e70d019331,8032,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1739,537.8
352fda7f2d9e8c3b,6965,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1477,464.26666666666665
661bdbd49e831c23,8414,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1719,582.1333333333333
48b66444f2b200ad,6138,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1422,413.06666666666666
4928d16a1e2d6fa4,7428,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1610,492.8
563fbc8b45e04ca7,8117,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1233,548.0
030a4389d780f40b,3562,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1473,598.6666666666666
29018dc163bb8af0,8422,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1327,563.2
5a79dbd64c58d3f7,3879,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1697,646.5
53b00fc424603358,3779,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1693,629.8333333333334
55839ce9fec2c085,9780,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1505,657.1333333333333
04aa10c478e383c9,9775,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1579,656.4666666666667
663177361bb578f1,7657,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1190,513.5333333333333
0bbb1fc93f7b4a24,8568,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1423,573.0
3bea8c339be3ab05,3612,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1518,602.0
234e1bdeb7d6b3e0,9905,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1569,660.3333333333334
1f44eca6c8565521,6502,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1504,437.6
387ab50bf12e68cb,4255,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1808,709.1666666666666
0b7298e26c04cc87,4974,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,2513,829.0
56007c6b28ae6fde,7478,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1551,498.53333333333336
75d920a6edea1dbe,6876,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1467,459.8666666666667
37fa1c9482674ae0,8625,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1367,583.5333333333333
556c19fb66becf8a,9575,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1503,641.7333333333333
55d5cb530f85506c,8537,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1336,573.0
73e27710da07fd29,10176,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1756,680.6
4540f39eaf6ef6fc,3417,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1563,569.5
5fc0f315a244b179,4301,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1726,716.8333333333334
19c867d406a46336,3807,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1531,634.5
2ae068a74cdf2318,3208,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1368,534.6666666666666
15369eed78195abf,3649,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1485,608.1666666666666
3d501b3e023ba58a,7521,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1704,502.26666666666665
35614a4006d9ea51,9118,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1341,608.3333333333334
686899b7ae6399da,1218,3,False,0.0,,HTTP POST /user,user; frontend,frontend,1083,406.0
79f6c44af40f9362,10423,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1708,694.8666666666667
25b2fb171aaae33e,8113,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1860,540.8666666666667
12e28c654c03580f,6935,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1414,463.73333333333335
218f041fedd37626,4134,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1616,689.0
40b48f66290c7a92,2951,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1093,491.8333333333333
3c5e033fea796e94,3785,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1578,635.0
564cd930065dbc59,10901,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1970,726.7333333333333
3e0fc2c467512c82,3603,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1605,600.5
2fbacc59e57e9383,7531,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1194,511.06666666666666
5598aa6ceb66a21b,739,3,False,0.0,,HTTP POST /user,user; frontend,frontend,690,246.33333333333334
32bd94ffdfa20833,6647,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1097,456.6666666666667
4e4d68dae49c8db9,7551,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1622,505.4
67d346ed1619bf8a,10530,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1802,702.0
3856ecff5417125c,3478,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1542,579.6666666666666
7316d2c6933b568a,6499,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1342,428.46666666666664
3d46712997c92b31,9436,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1523,629.0666666666667
3200e2aa12e04cdb,8566,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1265,573.5333333333333
50dbb013bb40ddb1,6996,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1542,470.53333333333336
108e670f8c12fe09,6426,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1349,428.4
0127fb6ab2df1251,3418,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1448,569.6666666666666
63b9de6ecd568b61,7019,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1432,467.93333333333334
68101bea68664a29,3522,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1485,588.3333333333334
3d6c1080496358bd,8120,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1858,543.3333333333334
034c8ecfbec0a1af,8534,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1598,574.4
1b4a271d1e425d09,7751,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1325,526.5333333333333
67ac048641b937d8,9859,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1610,659.5333333333333
1d628d1774e94176,9894,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1533,664.0
1a5b27429bbb76e0,5570,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1186,380.8666666666667
4da84f59d2ec1de4,8824,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1343,593.1333333333333
149ffea36bbcda32,3829,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1610,638.8333333333334
153a9571ff817813,3539,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1450,589.8333333333334
75a4f209f5caa8d4,7723,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1594,519.6666666666666
36602aa340ba86fe,4253,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1933,710.0
624558d79fce0434,10120,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1670,677.7333333333333
4936b196a0f1cedd,3074,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1358,512.3333333333334
1470ede311bd8209,8016,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1756,534.4
59adb2330809a0f5,8420,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1818,561.3333333333334
199d2d7b490496b1,7937,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1146,538.6
0c352e996e82741e,5955,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1240,402.46666666666664
0767613e634572c0,2888,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1193,481.3333333333333
5521c56e3eb4d6bb,6075,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,2364,1012.5
6af946ea195e4266,9239,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1551,619.0
4897f6424f6eb010,6987,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1151,466.6666666666667
705baf73145f1b57,6679,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1361,445.93333333333334
7c70d812728fef08,3779,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1921,629.8333333333334
4d8d5acbf1ff8030,9877,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1536,661.3333333333334
62b4c2148516a966,9609,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1488,644.1333333333333
69eb0483945383e0,7666,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1555,512.2
5a612108b2a25ee4,3592,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1524,598.6666666666666
2aae6c6491eabd7d,6551,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1385,437.6666666666667
6f65f45a358d95b2,7801,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1152,524.3333333333334
3dd09a1384f16a99,9924,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1544,662.4666666666667
2aaf7f65150c56ed,2665,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1377,450.6666666666667
3d48bf81f9bdf9a4,8228,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1356,553.7333333333333
35b6f43964b622fd,10792,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1670,719.4666666666667
508994c69c580447,10404,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1664,696.4666666666667
26d715b45c7d8eca,7503,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1629,500.2
6330c93c5ae88141,3766,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1469,627.6666666666666
334e801e9e065089,4174,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1680,695.6666666666666
4e4657083659cf4a,3170,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1342,528.3333333333334
04b3a281df367204,7605,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1551,503.26666666666665
63fc573a6320228d,8357,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,rate,1297,565.8
578990e70d019331,8032,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1739,537.8
352fda7f2d9e8c3b,6965,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,frontend,1477,464.26666666666665
3e6fff43457fc13b,4081,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1750,680.1666666666666
35c56382748f9248,1155,3,False,0.0,,HTTP POST /user,user; frontend,frontend,1078,385.0
7e6cd748312cb751,4236,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1718,706.0
661bdbd49e831c23,8414,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1719,582.1333333333333
63acc9bf83b993ac,3273,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1287,550.0
48b66444f2b200ad,6138,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1422,413.06666666666666
6b8a598c104832e1,2813,6,False,0.0,,HTTP GET /recommendations,frontend; recommendation; profile,frontend,1329,477.0
4928d16a1e2d6fa4,7428,15,False,0.0,,HTTP GET /hotels,geo; frontend; rate; profile; search; reservation,search,1610,492.8
7b27af7480dc36e7,1077,3,False,0.0,,HTTP POST /user,user; frontend,frontend,984,359.0
5598aa6ceb66a21b,739,3,False,0.0,,HTTP POST /user,user; frontend,frontend,690,246.33333333333334
4a20e27c2330f652,926,3,False,0.0,,HTTP POST /user,user; frontend,frontend,835,308.6666666666667
704a629f0e6caa96,16152,5,False,0.0,,HTTP POST /reservation,user; frontend; reservation,reservation,13643,3230.4
35c56382748f9248,1155,3,False,0.0,,HTTP POST /user,user; frontend,frontend,1078,385.0
371f7a2bb0f78a52,39801,3,False,0.0,,HTTP POST /user,user; frontend,frontend,39703,13267.0
3086ccb36feb0b59,1368,3,False,0.0,,HTTP POST /user,user; frontend,frontend,1279,456.0
58d5dae2bf2552df,1288,3,False,0.0,,HTTP POST /user,user; frontend,frontend,1217,429.3333333333333
48915afcb71afbfb,812,3,False,0.0,,HTTP POST /user,user; frontend,frontend,728,270.6666666666667
686899b7ae6399da,1218,3,False,0.0,,HTTP POST /user,user; frontend,frontend,1083,406.0
22632276d76bc822,9403,5,False,0.0,,HTTP POST /reservation,user; frontend; reservation,reservation,6575,1880.6
69a8c2b3f39b157f,852,3,False,0.0,,HTTP POST /user,user; frontend,frontend,781,284.0
